id,title,disease_general,disease,pubmed,source_database,access_link,open_status,ethnicity,sex,tissue,sequencing_platform,experiment_design,sample_type,summary,citation_count,publication_date,submission_date,last_update_date,contact_name,contact_email,contact_institute,data_tier,tissue_location,supplementary_information,cell_count,organism,doi,development_stage
ALLEN_data_product_502901148,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/502901148,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 502832492, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/502901148"", ""id"": 502901148, ""path"": ""/external/mousecelltypes/prod7/Single_Cell_Analysis_Run_502832492/ar_502832492.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540500659,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540500659,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539594629, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540500659"", ""id"": 540500659, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539594629/ar_539594629.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510302811,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510302811,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510238867, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510302811"", ""id"": 510302811, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_510238867/ar_510238867.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_523031595,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523031595,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522921395, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523031595"", ""id"": 523031595, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522921395/ar_522921395.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_542317466,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/542317466,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542213462, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/542317466"", ""id"": 542317466, ""path"": ""/external/mousecelltypes/prod34/Single_Cell_Analysis_Run_542213462/ar_542213462.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_496552279,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/496552279,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100667, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/496552279"", ""id"": 496552279, ""path"": ""/external/tbi/prod17/Rnaseq_Analysis_Run_496100667/ar_496100667.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507398542,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507398542,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507204501, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507398542"", ""id"": 507398542, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507204501/ar_507204501.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536392895,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536392895,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536159265, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536392895"", ""id"": 536392895, ""path"": ""/external/mousecelltypes/prod30/Single_Cell_Analysis_Run_536159265/ar_536159265.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_308867283,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/308867283,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 304522785, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/308867283"", ""id"": 308867283, ""path"": ""/external/gbm/prod4/Rnaseq_Analysis_Run_304522785/ar_304522785.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507301583,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507301583,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507203966, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507301583"", ""id"": 507301583, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507203966/ar_507203966.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540591444,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540591444,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539595167, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540591444"", ""id"": 540591444, ""path"": ""/external/mousecelltypes/prod33/Single_Cell_Analysis_Run_539595167/ar_539595167.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_500991796,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500991796,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100394, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500991796"", ""id"": 500991796, ""path"": ""/external/tbi/prod18/Bam_Anonymization_Run_500851736/ar_496100394_aligned_genome_anonymized.sorted.bam.bai"", ""well_known_file_type_id"": 305128736}",,,,
ALLEN_data_product_516368146,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516368146,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516261604, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516368146"", ""id"": 516368146, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516261604/ar_516261604.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507375681,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507375681,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507204393, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507375681"", ""id"": 507375681, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507204393/ar_507204393.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516082735,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516082735,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 515776707, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516082735"", ""id"": 516082735, ""path"": ""/external/mousecelltypes/prod10/Single_Cell_Analysis_Run_515776707/ar_515776707.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507283021,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507283021,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507203934, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507283021"", ""id"": 507283021, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507203934/ar_507203934.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_538937379,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/538937379,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530114153, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/538937379"", ""id"": 538937379, ""path"": ""/external/mousecelltypes/prod24/Single_Cell_Analysis_Run_530114153/ar_530114153.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531092167,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531092167,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021012, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531092167"", ""id"": 531092167, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021012/ar_531021012.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536245407,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536245407,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530115303, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536245407"", ""id"": 536245407, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530115303/ar_530115303.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531299774,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531299774,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531047426, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531299774"", ""id"": 531299774, ""path"": ""/external/mousecelltypes/prod28/Single_Cell_Analysis_Run_531047426/ar_531047426.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497311993,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497311993,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122860, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497311993"", ""id"": 497311993, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122860/ar_497122860.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516425314,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516425314,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516261757, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516425314"", ""id"": 516425314, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516261757/ar_516261757.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_312925488,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/312925488,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 305429747, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/312925488"", ""id"": 312925488, ""path"": ""/external/gbm/prod7/Bam_Anonymization_Run_307746247/ar_305429747_aligned_genome_anonymized.sorted.bam"", ""well_known_file_type_id"": 305128735}",,,,
ALLEN_data_product_540503293,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540503293,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539594687, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540503293"", ""id"": 540503293, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539594687/ar_539594687.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519834197,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519834197,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519707101, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519834197"", ""id"": 519834197, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519707101/ar_519707101.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519920501,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519920501,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765342, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519920501"", ""id"": 519920501, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765342/ar_519765342.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
